cd_ibge;municipio;gde_regiao;mes;casos_novos;pop;pop_60;obitos;area
3508405;Cabreúva;Interior;Setembro;146;49430;5335;2;26023
3508504;Caçapava;Interior;Setembro;317;91217;14274;16;36899
3508603;Cachoeira Paulista;Interior;Setembro;82;32231;5391;5;28799
3508702;Caconde;Interior;Setembro;27;18854;3458;1;46821
3508801;Cafelândia;Interior;Setembro;50;17244;3107;2;92028
3508900;Caiabu;Interior;Setembro;1;4103;771;0;25335
3509007;Caieiras;RMSP (exceto capital);Setembro;356;100612;12059;8;9764
3509106;Caiuá;Interior;Setembro;7;5600;973;1;55116
3509205;Cajamar;RMSP (exceto capital);Setembro;182;77627;7690;9;13139
3509254;Cajati;Interior;Setembro;65;28992;3888;5;45444
3509304;Cajobi;Interior;Setembro;66;10105;1830;1;17693
3509403;Cajuru;Interior;Setembro;89;25663;3904;3;66009
3509452;Campina do Monte Alegre;Interior;Setembro;6;5812;919;0;18503
3509502;Campinas;Interior;Setembro;4364;1175501;192796;219;79457
3509601;Campo Limpo Paulista;Interior;Setembro;285;82842;11337;6;794
3509700;Campos do Jordão;Interior;Setembro;157;50118;6425;18;29052
3509809;Campos Novos Paulista;Interior;Setembro;54;4817;826;1;4842
3509908;Cananéia;Interior;Setembro;26;12341;2042;0;123735
3509957;Canas;Interior;Setembro;12;5064;615;0;5326
3510005;Cândido Mota;Interior;Setembro;89;30019;5524;1;59581
3510104;Cândido Rodrigues;Interior;Setembro;8;2674;615;0;7089
3510153;Canitar;Interior;Setembro;7;4991;555;0;5746
3510203;Capão Bonito;Interior;Setembro;82;46418;6902;0;164023
3510302;Capela do Alto;Interior;Setembro;35;20542;2631;1;16989
3510401;Capivari;Interior;Setembro;412;54231;7404;22;32288
3510500;Caraguatatuba;Interior;Setembro;628;116106;16658;25;48495
3510609;Carapicuíba;RMSP (exceto capital);Setembro;1289;394598;50996;49;3455
3510708;Cardoso;Interior;Setembro;40;11721;2513;1;63925
3510807;Casa Branca;Interior;Setembro;139;29462;5049;0;86423
3510906;Cássia dos Coqueiros;Interior;Setembro;5;2495;501;0;19168
3511003;Castilho;Interior;Setembro;210;20728;3273;2;106532
3511102;Catanduva;Interior;Setembro;1128;117206;21966;36;2906
3511201;Catiguá;Interior;Setembro;120;7529;1225;4;14839
3511300;Cedral;Interior;Setembro;39;8836;1727;2;19784
3511409;Cerqueira César;Interior;Setembro;34;19213;3050;1;51162
3511508;Cerquilho;Interior;Setembro;216;46411;7050;1;1278
3511607;Cesário Lange;Interior;Setembro;59;17248;2469;0;19039
3511706;Charqueada;Interior;Setembro;64;16933;2399;2;17585
3511904;Clementina;Interior;Setembro;30;8324;1068;1;16859
3512001;Colina;Interior;Setembro;78;17603;3020;2;4223
3512100;Colômbia;Interior;Setembro;31;6046;914;0;72865
3512209;Conchal;Interior;Setembro;88;27284;3663;2;18279
3512308;Conchas;Interior;Setembro;96;17134;3050;2;46612
3512407;Cordeirópolis;Interior;Setembro;349;24356;3527;5;13758
3512506;Coroados;Interior;Setembro;35;5926;990;0;24683
3512605;Coronel Macedo;Interior;Setembro;16;4843;899;1;30383
3512704;Corumbataí;Interior;Setembro;12;3962;671;0;27862
3512803;Cosmópolis;Interior;Setembro;313;71282;8796;12;15467
3512902;Cosmorama;Interior;Setembro;48;6997;1671;3;44168
3513009;Cotia;RMSP (exceto capital);Setembro;587;247424;28357;18;32399
3513108;Cravinhos;Interior;Setembro;62;34428;5222;5;31142
3513207;Cristais Paulista;Interior;Setembro;22;8425;1336;0;38523
3513306;Cruzália;Interior;Setembro;12;2117;425;0;14933
3513405;Cruzeiro;Interior;Setembro;197;79927;13518;18;3057
3513504;Cubatão;Interior;Setembro;480;129145;15732;7;14288
3513603;Cunha;Interior;Setembro;75;21681;3872;2;140725
3513702;Descalvado;Interior;Setembro;201;32430;5840;1;75371
3513801;Diadema;RMSP (exceto capital);Setembro;949;404477;47787;66;3073
3513850;Dirce Reis;Interior;Setembro;5;1717;384;0;8813
3513900;Divinolândia;Interior;Setembro;52;10886;2259;1;22375
3514007;Dobrada;Interior;Setembro;48;8904;1039;1;14973
3514106;Dois Córregos;Interior;Setembro;129;26972;4156;1;63297
3514205;Dolcinópolis;Interior;Setembro;7;2040;465;1;7794
3514304;Dourado;Interior;Setembro;37;8482;1733;1;20587
3514403;Dracena;Interior;Setembro;390;44995;9156;8;48769
3514502;Duartina;Interior;Setembro;71;11975;2485;1;26456
3514601;Dumont;Interior;Setembro;152;9570;1333;0;11138
3514700;Echaporã;Interior;Setembro;4;6217;1188;0;51526
3514809;Eldorado;Interior;Setembro;58;15236;2195;2;165426
3514908;Elias Fausto;Interior;Setembro;217;17346;2361;4;20236
3514924;Elisiário;Interior;Setembro;25;3499;590;1;9398
3514957;Embaúba;Interior;Setembro;8;2409;461;0;8313
3515004;Embu das Artes;RMSP (exceto capital);Setembro;469;270790;29639;27;704
3515103;Embu-Guaçu;RMSP (exceto capital);Setembro;167;68053;9074;5;15564
3515129;Emilianópolis;Interior;Setembro;13;3068;625;0;22517
3515152;Engenheiro Coelho;Interior;Setembro;228;20535;1870;3;10994
3515186;Espírito Santo do Pinhal;Interior;Setembro;237;42573;7818;4;38924
3515194;Espírito Santo do Turvo;Interior;Setembro;18;4799;626;0;19367
3515202;Estrela d'Oeste;Interior;Setembro;143;8094;1685;1;29628
3515301;Estrela do Norte;Interior;Setembro;18;2665;415;0;26499
3515350;Euclides da Cunha Paulista;Interior;Setembro;14;9537;1433;0;57389
3515400;Fartura;Interior;Setembro;24;15644;2921;0;42917
3515509;Fernandópolis;Interior;Setembro;500;66112;13714;9;5498
3515608;Fernando Prestes;Interior;Setembro;62;5572;1219;1;16999
3515657;Fernão;Interior;Setembro;5;1649;316;0;1005
3515707;Ferraz de Vasconcelos;RMSP (exceto capital);Setembro;949;193037;21049;6;2956
3515806;Flora Rica;Interior;Setembro;3;1589;368;1;22471
3515905;Floreal;Interior;Setembro;3;2856;764;0;20424
3516002;Flórida Paulista;Interior;Setembro;7;12120;2048;0;52414
3516101;Florínea;Interior;Setembro;10;2703;560;1;22589
3516200;Franca;Interior;Setembro;2001;342125;53617;66;60568
3516309;Francisco Morato;RMSP (exceto capital);Setembro;369;174403;18701;22;49
3516408;Franco da Rocha;RMSP (exceto capital);Setembro;352;152201;17090;14;13278
3516507;Gabriel Monteiro;Interior;Setembro;1;2684;610;0;13868
3516606;Gália;Interior;Setembro;24;6563;1438;3;35591
3516705;Garça;Interior;Setembro;168;42483;8051;4;55581
3516804;Gastão Vidigal;Interior;Setembro;0;4768;731;0;18057
3516853;Gavião Peixoto;Interior;Setembro;38;4610;622;0;24377
3516903;General Salgado;Interior;Setembro;16;10648;2153;0;49438
3517000;Getulina;Interior;Setembro;40;10847;1805;0;67676
3517109;Glicério;Interior;Setembro;2;4749;881;2;2728
3517208;Guaiçara;Interior;Setembro;42;11947;1725;0;27715
3517307;Guaimbê;Interior;Setembro;14;5534;928;0;21781
3517406;Guaíra;Interior;Setembro;534;39061;6516;12;125847
3517505;Guapiaçu;Interior;Setembro;213;20848;3357;9;32513
3517604;Guapiara;Interior;Setembro;33;17775;2764;2;40829
3517703;Guará;Interior;Setembro;212;20824;3029;13;36218
3517802;Guaraçaí;Interior;Setembro;21;8412;1780;1;5692
3517901;Guaraci;Interior;Setembro;75;10978;1661;0;6415
3518008;Guarani d'Oeste;Interior;Setembro;2;1922;411;0;857
3518107;Guarantã;Interior;Setembro;28;6477;1045;1;46175
3518206;Guararapes;Interior;Setembro;59;32076;5806;1;95564
3518305;Guararema;RMSP (exceto capital);Setembro;97;29429;4163;4;27082
3518404;Guaratinguetá;Interior;Setembro;442;118345;20362;8;75264
3518503;Guareí;Interior;Setembro;1271;15750;1965;2;56788
3518602;Guariba;Interior;Setembro;218;39021;4860;5;27029
3518701;Guarujá;Interior;Setembro;1954;316405;41402;49;14479
3518800;Guarulhos;RMSP (exceto capital);Setembro;3041;1351275;162662;191;31868
3518859;Guatapará;Interior;Setembro;61;7440;1216;1;41357
3518909;Guzolândia;Interior;Setembro;8;5107;896;0;25248
3519006;Herculândia;Interior;Setembro;9;9260;1500;1;36425
3519055;Holambra;Interior;Setembro;99;14493;1881;1;6558
3519071;Hortolândia;Interior;Setembro;917;230268;26129;25;6242
3519105;Iacanga;Interior;Setembro;60;11306;1824;3;54739
3519204;Iacri;Interior;Setembro;13;6272;1251;0;32195
3519253;Iaras;Interior;Setembro;13;6894;888;0;40138
3519303;Ibaté;Interior;Setembro;103;34738;4113;1;29098
3519402;Ibirá;Interior;Setembro;129;12059;2221;2;27191
3519501;Ibirarema;Interior;Setembro;25;7509;1151;1;22823
3519600;Ibitinga;Interior;Setembro;333;58501;9244;10;68939
3519709;Ibiúna;Interior;Setembro;58;76430;10936;4;105808
3519808;Icém;Interior;Setembro;37;8032;1170;1;36236
3519907;Iepê;Interior;Setembro;28;7921;1461;2;59497
3520004;Igaraçu do Tietê;Interior;Setembro;108;24135;3410;6;9775
3520103;Igarapava;Interior;Setembro;178;29456;4921;1;46836
3520202;Igaratá;Interior;Setembro;260;9312;1532;1;29295
3520301;Iguape;Interior;Setembro;109;29465;5406;5;19788
3520400;Ilhabela;Interior;Setembro;211;33470;3732;3;34639
3520426;Ilha Comprida;Interior;Setembro;45;10296;2235;0;19657
3520442;Ilha Solteira;Interior;Setembro;110;25748;5242;6;65264
3520509;Indaiatuba;Interior;Setembro;474;242868;33887;29;31155
3520608;Indiana;Interior;Setembro;48;4775;891;2;12937
3520707;Indiaporã;Interior;Setembro;7;3854;934;0;27961
3520806;Inúbia Paulista;Interior;Setembro;11;3892;690;1;8712
3520905;Ipaussu;Interior;Setembro;64;14506;2258;1;20955
3521002;Iperó;Interior;Setembro;42;34352;4001;2;17029
3521101;Ipeúna;Interior;Setembro;21;7571;942;0;19001
3521150;Ipiguá;Interior;Setembro;49;5231;946;3;13603
3521200;Iporanga;Interior;Setembro;20;4407;657;0;115206
3521309;Ipuã;Interior;Setembro;118;15861;2027;6;46646
3521408;Iracemápolis;Interior;Setembro;230;23654;3298;1;11512
3521507;Irapuã;Interior;Setembro;47;7734;1338;1;25761
3521606;Irapuru;Interior;Setembro;11;7334;1447;0;21446
3521705;Itaberá;Interior;Setembro;59;17614;2959;3;110025
3521804;Itaí;Interior;Setembro;20;26507;3561;1;109288
3521903;Itajobi;Interior;Setembro;107;14614;3191;2;50207
3522000;Itaju;Interior;Setembro;41;3654;622;0;23036
3522109;Itanhaém;Interior;Setembro;231;98757;17117;10;60171
3522158;Itaoca;Interior;Setembro;3;3186;596;0;18302
3522208;Itapecerica da Serra;RMSP (exceto capital);Setembro;298;169619;18223;9;15074
3522307;Itapetininga;Interior;Setembro;505;160150;23100;12;178935
3522406;Itapeva;Interior;Setembro;309;91693;12332;4;182626
3522505;Itapevi;RMSP (exceto capital);Setembro;305;237714;23105;15;8266
3522604;Itapira;Interior;Setembro;712;71500;13246;11;51842
3522653;Itapirapuã Paulista;Interior;Setembro;6;4180;557;0;40648
3522703;Itápolis;Interior;Setembro;118;41548;7560;3;99675
3522802;Itaporanga;Interior;Setembro;64;14688;2690;2;508
3522901;Itapuí;Interior;Setembro;95;13779;2074;2;14002
3523008;Itapura;Interior;Setembro;11;4916;799;0;30165
3523107;Itaquaquecetuba;RMSP (exceto capital);Setembro;474;370589;37537;33;8262
3523206;Itararé;Interior;Setembro;227;49018;7477;4;100386
3523305;Itariri;Interior;Setembro;30;17274;2412;1;27367
3523404;Itatiba;Interior;Setembro;492;117916;17334;12;32228
3523503;Itatinga;Interior;Setembro;27;20550;2438;1;97982
3523602;Itirapina;Interior;Setembro;58;17162;2082;0;5646
3523701;Itirapuã;Interior;Setembro;21;6279;990;0;16112
3523800;Itobi;Interior;Setembro;100;7609;1304;1;13899
3523909;Itu;Interior;Setembro;595;169772;24287;16;64072
3524006;Itupeva;Interior;Setembro;318;59159;6478;2;20082
3524105;Ituverava;Interior;Setembro;205;40246;7374;10;70466
3524204;Jaborandi;Interior;Setembro;41;6677;1128;0;27344
3524303;Jaboticabal;Interior;Setembro;231;74221;13382;15;7066
3524402;Jacareí;Interior;Setembro;776;227945;35476;22;46427
3524501;Jaci;Interior;Setembro;98;6969;947;0;14513
3524600;Jacupiranga;Interior;Setembro;80;17222;2653;7;70419
3524709;Jaguariúna;Interior;Setembro;252;54848;7339;5;14139
3524808;Jales;Interior;Setembro;579;47254;9872;19;36857
3524907;Jambeiro;Interior;Setembro;25;6214;947;2;18441
3525003;Jandira;RMSP (exceto capital);Setembro;243;123603;13416;12;1745
3525102;Jardinópolis;Interior;Setembro;233;42893;6353;11;50187
3525201;Jarinu;Interior;Setembro;37;29820;3987;0;20755
3525300;Jaú;Interior;Setembro;796;147505;23947;12;6871
3525409;Jeriquara;Interior;Setembro;19;3141;449;0;14197
3525508;Joanópolis;Interior;Setembro;13;12666;2313;2;37429
3525607;João Ramalho;Interior;Setembro;12;4384;589;0;41545
3525706;José Bonifácio;Interior;Setembro;326;35981;5855;3;8602
3525805;Júlio Mesquita;Interior;Setembro;21;4640;769;1;12818
3525854;Jumirim;Interior;Setembro;35;3306;469;1;5669
3525904;Jundiaí;Interior;Setembro;2165;407016;69839;41;43121
3526001;Junqueirópolis;Interior;Setembro;35;20065;3714;1;58257
3526100;Juquiá;Interior;Setembro;132;18828;3131;4;8128
3526209;Juquitiba;RMSP (exceto capital);Setembro;81;30401;4132;3;52217
3526308;Lagoinha;Interior;Setembro;25;4819;984;0;25547
3526407;Laranjal Paulista;Interior;Setembro;379;27834;4800;1;38427
3526506;Lavínia;Interior;Setembro;44;8500;1038;1;53768
3526605;Lavrinhas;Interior;Setembro;13;7167;903;0;16707
3526704;Leme;Interior;Setembro;593;100975;14281;11;40287
3526803;Lençóis Paulista;Interior;Setembro;305;66343;9847;5;80954
3526902;Limeira;Interior;Setembro;3583;296300;48554;44;58071
3527009;Lindóia;Interior;Setembro;19;7722;1281;2;4876
3527108;Lins;Interior;Setembro;385;75087;13497;5;57006
3527207;Lorena;Interior;Setembro;375;86639;14379;11;41416
3527256;Lourdes;Interior;Setembro;34;2182;445;0;11394
3527306;Louveira;Interior;Setembro;125;48268;4812;3;5513
3527405;Lucélia;Interior;Setembro;25;21019;3778;0;31481
3527504;Lucianópolis;Interior;Setembro;3;2261;456;0;18954
3527603;Luís Antônio;Interior;Setembro;59;14166;1535;1;59826
3527702;Luiziânia;Interior;Setembro;7;5754;856;0;16658
3527801;Lupércio;Interior;Setembro;9;4421;746;0;15517
3527900;Lutécia;Interior;Setembro;1;2621;495;0;47523
3528007;Macatuba;Interior;Setembro;179;16932;2571;1;22451
3528106;Macaubal;Interior;Setembro;16;7749;1733;0;24809
3528205;Macedônia;Interior;Setembro;13;3574;840;2;32757
3528304;Magda;Interior;Setembro;7;3088;719;0;31228
3528403;Mairinque;Interior;Setembro;94;46323;6632;4;21015
3528502;Mairiporã;RMSP (exceto capital);Setembro;500;98622;13203;7;3207
3528601;Manduri;Interior;Setembro;13;9525;1647;0;22905
3528700;Marabá Paulista;Interior;Setembro;18;4931;697;0;91952
3528809;Maracaí;Interior;Setembro;24;13521;2350;0;5335
3528858;Marapoama;Interior;Setembro;37;2906;557;2;11127
3528908;Mariápolis;Interior;Setembro;2;3975;735;0;18654
3529005;Marília;Interior;Setembro;1083;231554;40831;21;117052
3529104;Marinópolis;Interior;Setembro;25;2097;406;0;7783
3529203;Martinópolis;Interior;Setembro;46;25668;4344;2;125356
3529302;Matão;Interior;Setembro;286;80020;13454;6;5249
3529401;Mauá;RMSP (exceto capital);Setembro;1574;460132;57797;54;6191
3529500;Mendonça;Interior;Setembro;13;5043;928;1;19515
3529609;Meridiano;Interior;Setembro;31;3739;781;2;2282
3529658;Mesópolis;Interior;Setembro;9;1893;368;1;14864
3529708;Miguelópolis;Interior;Setembro;109;21424;3247;0;82085
3529807;Mineiros do Tietê;Interior;Setembro;46;12597;2057;1;21324
3529906;Miracatu;Interior;Setembro;28;19934;2946;2;100148
3530003;Mira Estrela;Interior;Setembro;6;2939;679;0;21683
3530102;Mirandópolis;Interior;Setembro;91;28646;5119;2;91769
3530201;Mirante do Paranapanema;Interior;Setembro;61;17769;3373;1;123893
3530300;Mirassol;Interior;Setembro;659;57824;10113;18;24323
3530409;Mirassolândia;Interior;Setembro;31;4702;848;0;16613
3530508;Mococa;Interior;Setembro;492;66753;12553;6;85516
3530607;Mogi das Cruzes;RMSP (exceto capital);Setembro;1459;432905;60748;60;71254
3530706;Mogi Guaçu;Interior;Setembro;499;148325;23961;5;81275
3530805;Mogi Mirim;Interior;Setembro;428;90439;16221;9;49771
3530904;Mombuca;Interior;Setembro;12;3332;476;1;1337
3531001;Monções;Interior;Setembro;13;2175;485;0;10435
3531100;Mongaguá;Interior;Setembro;123;54610;9236;2;14321
3531209;Monte Alegre do Sul;Interior;Setembro;19;7749;1494;0;11031
3531308;Monte Alto;Interior;Setembro;362;48405;9292;15;34695
3531407;Monte Aprazível;Interior;Setembro;107;23458;4433;3;49556
3531506;Monte Azul Paulista;Interior;Setembro;36;18191;3362;0;26346
3531605;Monte Castelo;Interior;Setembro;50;3991;936;2;23355
3531704;Monteiro Lobato;Interior;Setembro;6;4465;820;0;33274
3531803;Monte Mor;Interior;Setembro;303;59614;7075;2;24057
3531902;Morro Agudo;Interior;Setembro;164;32332;3967;6;138813
3532009;Morungaba;Interior;Setembro;32;13247;1927;1;14675
3532058;Motuca;Interior;Setembro;4;4638;739;0;2287
3532108;Murutinga do Sul;Interior;Setembro;21;4281;979;1;25087
3532157;Nantes;Interior;Setembro;0;3071;395;0;28665
3532207;Narandiba;Interior;Setembro;35;4841;650;2;35733
3532306;Natividade da Serra;Interior;Setembro;7;6698;1435;0;83337
3532405;Nazaré Paulista;Interior;Setembro;67;18445;2953;0;32625
3532504;Neves Paulista;Interior;Setembro;89;8620;1987;4;21905
3532603;Nhandeara;Interior;Setembro;60;10782;2528;0;43616
3532702;Nipoã;Interior;Setembro;7;4969;676;1;13761
3532801;Nova Aliança;Interior;Setembro;80;6450;1192;1;21752
3532827;Nova Campina;Interior;Setembro;28;9675;986;1;38538
3532843;Nova Canaã Paulista;Interior;Setembro;28;1937;552;2;12447
3532868;Nova Castilho;Interior;Setembro;3;1176;215;0;1834
3532900;Nova Europa;Interior;Setembro;82;10749;1437;1;16025
3533007;Nova Granada;Interior;Setembro;216;20918;3464;3;5318
3533106;Nova Guataporanga;Interior;Setembro;7;2191;507;0;3416
3533205;Nova Independência;Interior;Setembro;38;3731;494;0;26503
3533254;Novais;Interior;Setembro;49;5509;609;2;11777
3533304;Nova Luzitânia;Interior;Setembro;14;4044;630;0;7382
3533403;Nova Odessa;Interior;Setembro;276;58039;8753;7;7379
3533502;Novo Horizonte;Interior;Setembro;492;38954;6952;10;93174
3533601;Nuporanga;Interior;Setembro;26;7268;1273;0;34827
3533700;Ocauçu;Interior;Setembro;7;4146;783;0;30104
3533809;Óleo;Interior;Setembro;1;2527;597;0;19894
3533908;Olímpia;Interior;Setembro;603;52516;9595;17;80256
3534005;Onda Verde;Interior;Setembro;69;4225;632;1;24295
3534104;Oriente;Interior;Setembro;21;6265;1212;2;21867
3534203;Orindiúva;Interior;Setembro;35;6866;769;0;24738
3534302;Orlândia;Interior;Setembro;206;42266;6797;12;29177
3534401;Osasco;RMSP (exceto capital);Setembro;1411;680964;93147;61;6495
3534500;Oscar Bressane;Interior;Setembro;10;2514;605;0;22213
3534609;Osvaldo Cruz;Interior;Setembro;83;31263;6674;3;24804
3534708;Ourinhos;Interior;Setembro;410;110489;18745;10;29582
3534757;Ouroeste;Interior;Setembro;119;9777;1531;2;28865
3534807;Ouro Verde;Interior;Setembro;38;8268;1342;0;26678
3534906;Pacaembu;Interior;Setembro;31;13056;2434;0;33938
3535002;Palestina;Interior;Setembro;34;12160;2290;2;6977
3535101;Palmares Paulista;Interior;Setembro;99;12997;1248;1;8213
3535200;Palmeira d'Oeste;Interior;Setembro;69;9130;2193;3;31874
3535309;Palmital;Interior;Setembro;177;21599;4425;2;54841
3535408;Panorama;Interior;Setembro;13;15199;2341;1;35605
3535507;Paraguaçu Paulista;Interior;Setembro;78;44180;7098;2;100149
3535606;Paraibuna;Interior;Setembro;54;18230;3013;2;80958
3535705;Paraíso;Interior;Setembro;38;6269;1113;3;15519
3535804;Paranapanema;Interior;Setembro;31;19962;2683;1;101872
3535903;Paranapuã;Interior;Setembro;22;3892;783;2;14035
3536000;Parapuã;Interior;Setembro;25;10507;2247;1;36666
3536109;Pardinho;Interior;Setembro;33;6392;914;0;20989
3536208;Pariquera-Açu;Interior;Setembro;115;19251;2926;2;35941
3536257;Parisi;Interior;Setembro;27;2054;458;1;8474
3536307;Patrocínio Paulista;Interior;Setembro;85;14463;2222;2;60285
3536406;Paulicéia;Interior;Setembro;10;7146;997;0;37409
3536505;Paulínia;Interior;Setembro;705;105037;12690;9;13878
3536570;Paulistânia;Interior;Setembro;0;1769;326;0;25618
3536604;Paulo de Faria;Interior;Setembro;29;8521;1433;0;73799
3536703;Pederneiras;Interior;Setembro;165;45570;6644;4;72874
3536802;Pedra Bela;Interior;Setembro;23;5964;1147;0;15859
3536901;Pedranópolis;Interior;Setembro;6;2422;596;0;2601
3537008;Pedregulho;Interior;Setembro;25;16279;2558;1;7126
3537107;Pedreira;Interior;Setembro;179;46548;7069;1;10882
3537156;Pedrinhas Paulista;Interior;Setembro;5;3010;581;0;15231
3537206;Pedro de Toledo;Interior;Setembro;7;10977;1813;3;67044
3537305;Penápolis;Interior;Setembro;205;60774;11490;4;71132
